base_year_month,nominal_capacity,port_stay_bunker_consumption,idling_bunker_consumption,pilot_inout_bunker_consumption
202507,9070,0.69,0,2.25
202507,9080,0.69,0,2.25
202507,9090,0.69,0,2.25
202507,9100,0.69,0,2.25
202507,9110,0.69,0,2.25
202507,9120,0.69,0,2.25
202507,9130,0.69,0,2.25
202507,9140,0.69,0,2.25
202507,9150,0.69,0,2.25
202507,9160,0.69,0,2.25
202507,9170,0.69,0,2.25
202507,9180,0.69,0,2.25
202507,9190,0.69,0,2.25
202507,9200,0.69,0,2.25
202507,9210,0.69,0,2.25
202507,9220,0.69,0,2.25
202507,9230,0.69,0,2.25
202507,9240,0.69,0,2.25
202507,9250,0.69,0,2.25
202507,9290,0.69,0,2.25
202507,9260,0.69,0,2.25
202507,9270,0.69,0,2.25
202507,9280,0.69,0,2.25
202507,9300,0.69,0,2.25
202507,9310,0.69,0,2.25
202507,9320,0.69,0,2.25
202507,9330,0.69,0,2.25
202507,9340,0.69,0,2.25
202507,9350,0.69,0,2.25
202507,9360,0.69,0,2.25
202507,9370,0.69,0,2.25
202507,9380,0.69,0,2.25
202507,9390,0.69,0,2.25
202507,9400,0.69,0,2.25
202507,9410,0.69,0,2.25
202507,9420,0.69,0,2.25
202507,9430,0.69,0,2.25
202507,9440,0.69,0,2.25
202507,9450,0.69,0,2.25
202507,9460,0.69,0,2.25
202507,9470,0.69,0,2.25
202507,9480,0.69,0,2.25
202507,9490,0.69,0,2.25
202507,9500,0.69,0,2.25
202507,9510,0.69,0,2.25
202507,9520,0.69,0,2.25
202507,9530,0.69,0,2.25
202507,9540,0.69,0,2.25
202507,9550,0.69,0,2.25
202507,9560,0.69,0,2.25
202507,9570,0.69,0,2.25
202507,9580,0.69,0,2.25
202507,9590,0.69,0,2.25
202507,9600,0.69,0,2.25
202507,9610,0.69,0,2.25
202507,9620,0.69,0,2.25
202507,9630,0.69,0,2.25
202507,9640,0.69,0,2.25
202507,9650,0.69,0,2.25
202507,9660,0.69,0,2.25
202507,9670,0.69,0,2.25
202507,9680,0.69,0,2.25
202507,9690,0.69,0,2.25
202507,9700,0.69,0,2.25
202507,9710,0.69,0,2.25
202507,9720,0.69,0,2.25
202507,9730,0.69,0,2.25
202507,9740,0.69,0,2.25
202507,9750,0.69,0,2.25
202507,9760,0.69,0,2.25
202507,9770,0.69,0,2.25
202507,9780,0.69,0,2.25
202507,9790,0.69,0,2.25
202507,9800,0.82,0,2.35
202507,9810,0.82,0,2.35
202507,9820,0.82,0,2.35
202507,9830,0.82,0,2.35
202507,9840,0.82,0,2.35
202507,9850,0.82,0,2.35
202507,9860,0.82,0,2.35
202507,9870,0.82,0,2.35
202507,9880,0.82,0,2.35
202507,9890,0.82,0,2.35
202507,9900,0.82,0,2.35
202507,9910,0.82,0,2.35
202507,9920,0.82,0,2.35
202507,9930,0.82,0,2.35
202507,9940,0.82,0,2.35
202507,9950,0.82,0,2.35
202507,9960,0.82,0,2.35
202507,9970,0.82,0,2.35
202507,9980,0.82,0,2.35
202507,9990,0.82,0,2.35
202507,10000,0.82,0,2.35
202507,10010,0.82,0,2.35
202507,10020,0.82,0,2.35
202507,10030,0.82,0,2.35
202507,10040,0.82,0,2.35
202507,10050,0.82,0,2.35
202507,10060,0.82,0,2.35
202507,10070,0.82,0,2.35
202507,10080,0.82,0,2.35
202507,10090,0.82,0,2.35
202507,10100,0.82,0,2.35
202507,10110,0.82,0,2.35
202507,10120,0.82,0,2.35
202507,10130,0.82,0,2.35
202507,10140,0.82,0,2.35
202507,10150,0.82,0,2.35
202507,10160,0.82,0,2.35
202507,10170,0.82,0,2.35
202507,10180,0.82,0,2.35
202507,10190,0.82,0,2.35
202507,10200,0.82,0,2.35
202507,10210,0.82,0,2.35
202507,10220,0.82,0,2.35
202507,10230,0.82,0,2.35
202507,10240,0.82,0,2.35
202507,10250,0.82,0,2.35
202507,10260,0.82,0,2.35
202507,10270,0.82,0,2.35
202507,10280,0.82,0,2.35
202507,10290,0.82,0,2.35
202507,10300,0.82,0,2.35
202507,10310,0.82,0,2.35
202507,10320,0.82,0,2.35
202507,10330,0.82,0,2.35
202507,10340,0.82,0,2.35
202507,10350,0.82,0,2.35
202507,10360,0.82,0,2.35
202507,10370,0.82,0,2.35
202507,10380,0.82,0,2.35
202507,10390,0.82,0,2.35
202507,10400,0.82,0,2.35
202507,10410,0.82,0,2.35
202507,10420,0.82,0,2.35
202507,10430,0.82,0,2.35
202507,10440,0.82,0,2.35
202507,10450,0.82,0,2.35
202507,10460,0.82,0,2.35
202507,10470,0.82,0,2.35
202507,10480,0.82,0,2.35
202507,10490,0.82,0,2.35
202507,10500,0.82,0,2.35
202507,10510,0.82,0,2.35
202507,10520,0.82,0,2.35
202507,10530,0.82,0,2.35
202507,10540,0.82,0,2.35
202507,10550,0.82,0,2.35
202507,10560,0.82,0,2.35
202507,10570,0.82,0,2.35
202507,10580,0.82,0,2.35
202507,10590,0.82,0,2.35
202507,10600,0.82,0,2.35
202507,10610,0.82,0,2.35
202507,10620,0.82,0,2.35
202507,10630,0.82,0,2.35
202507,10640,0.82,0,2.35
202507,10650,0.82,0,2.35
202507,10660,0.82,0,2.35
202507,10670,0.82,0,2.35
202507,10680,0.82,0,2.35
202507,10690,0.82,0,2.35
202507,10700,0.82,0,2.35
202507,10710,0.82,0,2.35
202507,10720,0.82,0,2.35
202507,10730,0.82,0,2.35
202507,10740,0.82,0,2.35
202507,10750,0.82,0,2.35
202507,10760,0.82,0,2.35
202507,10770,0.82,0,2.35
202507,10780,0.82,0,2.35
202507,10790,0.82,0,2.35
202507,10800,0.82,0,2.35
202507,10810,0.82,0,2.35
202507,10820,0.82,0,2.35
202507,10830,0.82,0,2.35
202507,10840,0.82,0,2.35
202507,10850,0.82,0,2.35
202507,10860,0.82,0,2.35
202507,10870,0.82,0,2.35
202507,10880,0.82,0,2.35
202507,10890,0.82,0,2.35
202507,10900,0.82,0,2.35
202507,10910,0.82,0,2.35
202507,10920,0.82,0,2.35
202507,10930,0.82,0,2.35
202507,10940,0.82,0,2.35
202507,10950,0.82,0,2.35
202507,10960,0.82,0,2.35
202507,10970,0.82,0,2.35
202507,10980,0.82,0,2.35
202507,10990,0.82,0,2.35
202507,11000,0.84,0,2.45
202507,11010,0.84,0,2.45
202507,11020,0.84,0,2.45
202507,11030,0.84,0,2.45
202507,11040,0.84,0,2.45
202507,11050,0.84,0,2.45
202507,11060,0.84,0,2.45
202507,11070,0.84,0,2.45
202507,11080,0.84,0,2.45
202507,11090,0.84,0,2.45
202507,11100,0.84,0,2.45
202507,11110,0.84,0,2.45
202507,11120,0.84,0,2.45
202507,11130,0.84,0,2.45
202507,11140,0.84,0,2.45
202507,11150,0.84,0,2.45
202507,11160,0.84,0,2.45
202507,11170,0.84,0,2.45
202507,11180,0.84,0,2.45
202507,11190,0.84,0,2.45
202507,11200,0.84,0,2.45
202507,11210,0.84,0,2.45
202507,11220,0.84,0,2.45
202507,11230,0.84,0,2.45
202507,11240,0.84,0,2.45
202507,11250,0.84,0,2.45
202507,11260,0.84,0,2.45
202507,11270,0.84,0,2.45
202507,11280,0.84,0,2.45
202507,11290,0.84,0,2.45
202507,11300,0.84,0,2.45
202507,11310,0.84,0,2.45
202507,11320,0.84,0,2.45
202507,11330,0.84,0,2.45
202507,11340,0.84,0,2.45
202507,11350,0.84,0,2.45
202507,11360,0.84,0,2.45
202507,11370,0.84,0,2.45
202507,11380,0.84,0,2.45
202507,11390,0.84,0,2.45
202507,11400,0.84,0,2.45
202507,11410,0.84,0,2.45
202507,11420,0.84,0,2.45
202507,11430,0.84,0,2.45
202507,11440,0.84,0,2.45
202507,11450,0.84,0,2.45
202507,11460,0.84,0,2.45
202507,11470,0.84,0,2.45
202507,11480,0.84,0,2.45
202507,11490,0.84,0,2.45
202507,11500,0.84,0,2.5
202507,11510,0.84,0,2.5
202507,11520,0.84,0,2.5
202507,11530,0.84,0,2.5
202507,11540,0.84,0,2.5
202507,11550,0.84,0,2.5
202507,11560,0.84,0,2.5
202507,11570,0.84,0,2.5
202507,11580,0.84,0,2.5
202507,11590,0.84,0,2.5
202507,11600,0.84,0,2.5
202507,11640,0.84,0,2.5
202507,11610,0.84,0,2.5
202507,11620,0.84,0,2.5
202507,11630,0.84,0,2.5
202507,11650,0.84,0,2.5
202507,11660,0.84,0,2.5
202507,11670,0.84,0,2.5
202507,11680,0.84,0,2.5
202507,11690,0.84,0,2.5
202507,11700,0.84,0,2.5
202507,11710,0.84,0,2.5
202507,11720,0.84,0,2.5
202507,11730,0.84,0,2.5
202507,11740,0.84,0,2.5
202507,11750,0.84,0,2.5
202507,11760,0.84,0,2.5
202507,11770,0.84,0,2.5
202507,11780,0.84,0,2.5
202507,11790,0.84,0,2.5
202507,11800,0.84,0,2.5
202507,11810,0.84,0,2.5
202507,11820,0.84,0,2.5
202507,11830,0.84,0,2.5
202507,11840,0.84,0,2.5
202507,11850,0.84,0,2.5
202507,11860,0.84,0,2.5
202507,11870,0.84,0,2.5
202507,11880,0.84,0,2.5
202507,11890,0.84,0,2.5
202507,11900,0.84,0,2.5
202507,11910,0.84,0,2.5
202507,11920,0.84,0,2.5
202507,11930,0.84,0,2.5
202507,11940,0.84,0,2.5
202507,11950,0.84,0,2.5
202507,11960,0.84,0,2.5
202507,11970,0.84,0,2.5
202507,11980,0.84,0,2.5
202507,11990,0.84,0,2.5
202507,12000,0.84,0,2.5
202507,12010,0.84,0,2.5
202507,12020,0.84,0,2.5
202507,12030,0.84,0,2.5
202507,12040,0.84,0,2.5
202507,12050,0.84,0,2.5
202507,12060,0.84,0,2.5
202507,12070,0.84,0,2.5
202507,12080,0.84,0,2.5
202507,12090,0.84,0,2.5
202507,12100,0.84,0,2.5
202507,12110,0.84,0,2.5
202507,12120,0.84,0,2.5
202507,12130,0.84,0,2.5
202507,12140,0.84,0,2.5
202507,12150,0.84,0,2.5
202507,12160,0.84,0,2.5
202507,12170,0.84,0,2.5
202507,12180,0.84,0,2.5
202507,12190,0.84,0,2.5
202507,12200,0.84,0,2.5
202507,12210,0.84,0,2.5
202507,12220,0.84,0,2.5
202507,12230,0.84,0,2.5
202507,12240,0.84,0,2.5
202507,12250,0.84,0,2.5
202507,12260,0.84,0,2.5
202507,12270,0.84,0,2.5
202507,12280,0.84,0,2.5
202507,12290,0.84,0,2.5
202507,12300,0.84,0,2.5
202507,12310,0.84,0,2.5
202507,12320,0.84,0,2.5
202507,12330,0.84,0,2.5
202507,12340,0.84,0,2.5
202507,12350,0.84,0,2.5
202507,12360,0.84,0,2.5
202507,12370,0.84,0,2.5
202507,12380,0.84,0,2.5
202507,12390,0.84,0,2.5
202507,12400,0.84,0,2.5
202507,12410,0.84,0,2.5
202507,12420,0.84,0,2.5
202507,12430,0.84,0,2.5
202507,12440,0.84,0,2.5
202507,12450,0.84,0,2.5
202507,12460,0.84,0,2.5
202507,12470,0.84,0,2.5
202507,12480,0.84,0,2.5
202507,12490,0.84,0,2.5
202507,12500,0.84,0,2.5
202507,12510,0.84,0,2.5
202507,12520,0.84,0,2.5
202507,12530,0.84,0,2.5
202507,12540,0.84,0,2.5
202507,12550,0.84,0,2.5
202507,12560,0.84,0,2.5
202507,12570,0.84,0,2.5
202507,12580,0.84,0,2.5
202507,12590,0.84,0,2.5
202507,12600,0.84,0,2.5
202507,12610,0.84,0,2.5
202507,12620,0.84,0,2.5
202507,12630,0.84,0,2.5
202507,12640,0.84,0,2.5
202507,12650,0.84,0,2.5
202507,12660,0.84,0,2.5
202507,12670,0.84,0,2.5
202507,12680,0.84,0,2.5
202507,12690,0.84,0,2.5
202507,12700,0.84,0,2.5
202507,12710,0.84,0,2.5
202507,12720,0.84,0,2.5
202507,12730,0.84,0,2.5
202507,12740,0.84,0,2.5
202507,12750,0.84,0,2.5
202507,12760,0.84,0,2.5
202507,12770,0.84,0,2.5
202507,12810,0.84,0,2.5
202507,12780,0.84,0,2.5
202507,12790,0.84,0,2.5
202507,12800,0.84,0,2.5
202507,12820,0.84,0,2.5
202507,12830,0.84,0,2.5
202507,12840,0.84,0,2.5
202507,12850,0.84,0,2.5
202507,12860,0.84,0,2.5
202507,12870,0.84,0,2.5
202507,12880,0.84,0,2.5
202507,12890,0.84,0,2.5
202507,12900,0.84,0,2.5
202507,12910,0.84,0,2.5
202507,12920,0.84,0,2.5
202507,12930,0.84,0,2.5
202507,12940,0.84,0,2.5
202507,12950,0.84,0,2.5
202507,12960,0.84,0,2.5
202507,12970,0.84,0,2.5
202507,12980,0.84,0,2.5
202507,12990,0.84,0,2.5
202507,13000,0.84,0,2.5
202507,13010,0.84,0,2.5
202507,13020,0.84,0,2.5
202507,13030,0.84,0,2.5
202507,13040,0.84,0,2.5
202507,13050,0.84,0,2.5
202507,13060,0.84,0,2.5
202507,13070,0.84,0,2.5
202507,13080,0.84,0,2.5
202507,13090,0.84,0,2.5
202507,13100,0.84,0,2.5
202507,13110,0.84,0,2.5
202507,13120,0.84,0,2.5
202507,13130,0.84,0,2.5
202507,13140,0.84,0,2.5
202507,13150,0.84,0,2.5
202507,13160,0.84,0,2.5
202507,13170,0.84,0,2.5
202507,13180,0.84,0,2.5
202507,13190,0.84,0,2.5
202507,13200,0.84,0,2.5
202507,13210,0.84,0,2.5
202507,13220,0.84,0,2.5
202507,13230,0.84,0,2.5
202507,13240,0.84,0,2.5
202507,13250,0.84,0,2.5
202507,13260,0.84,0,2.5
202507,13270,0.84,0,2.5
202507,13280,0.84,0,2.5
202507,13290,0.84,0,2.5
202507,13300,0.84,0,2.5
202507,13310,0.84,0,2.5
202507,13320,0.84,0,2.5
202507,13330,0.84,0,2.5
202507,13340,0.84,0,2.5
202507,13350,0.84,0,2.5
202507,13360,0.84,0,2.5
202507,13370,0.84,0,2.5
202507,13380,0.84,0,2.5
202507,13390,0.84,0,2.5
202507,13400,0.84,0,2.5
202507,13410,0.84,0,2.5
202507,13420,0.84,0,2.5
202507,13430,0.84,0,2.5
202507,13440,0.84,0,2.5
202507,13450,0.84,0,2.5
202507,13460,0.84,0,2.5
202507,13470,0.84,0,2.5
202507,13480,0.84,0,2.5
202507,13490,0.84,0,2.5
202507,13500,0.84,0,2.55
202507,13510,0.84,0,2.55
202507,13520,0.84,0,2.55
202507,13530,0.84,0,2.55
202507,13540,0.84,0,2.55
202507,13550,0.84,0,2.55
202507,13560,0.84,0,2.55
202507,13570,0.84,0,2.55
202507,13580,0.84,0,2.55
202507,13590,0.84,0,2.55
202507,13600,0.84,0,2.55
202507,13610,0.84,0,2.55
202507,13620,0.84,0,2.55
202507,13630,0.84,0,2.55
202507,13640,0.84,0,2.55
202507,13650,0.84,0,2.55
202507,13660,0.84,0,2.55
202507,13670,0.84,0,2.55
202507,13680,0.84,0,2.55
202507,13690,0.84,0,2.55
202507,13700,0.84,0,2.55
202507,13710,0.84,0,2.55
202507,13720,0.84,0,2.55
202507,13730,0.84,0,2.55
202507,13740,0.84,0,2.55
202507,13750,0.84,0,2.55
202507,13760,0.84,0,2.55
202507,13770,0.84,0,2.55
202507,13780,0.84,0,2.55
202507,13790,0.84,0,2.55
202507,13800,0.84,0,2.55
202507,13810,0.84,0,2.55
202507,13820,0.84,0,2.55
202507,13830,0.84,0,2.55
202507,13840,0.84,0,2.55
202507,13850,0.84,0,2.55
202507,13860,0.84,0,2.55
202507,13870,0.84,0,2.55
202507,13880,0.84,0,2.55
202507,13890,0.84,0,2.55
202507,13900,0.84,0,2.55
202507,13910,0.84,0,2.55
202507,13920,0.84,0,2.55
202507,13930,0.84,0,2.55
202507,13940,0.84,0,2.55
202507,13980,0.84,0,2.55
202507,13950,0.84,0,2.55
202507,13960,0.84,0,2.55
202507,13970,0.84,0,2.55
202507,13990,0.84,0,2.55
202507,14000,0.84,0,2.55
202507,14010,0.84,0,2.55
202507,14020,0.84,0,2.55
202507,14030,0.84,0,2.55
202507,14040,0.84,0,2.55
202507,14050,0.84,0,2.55
202507,14060,0.84,0,2.55
202507,14070,0.84,0,2.55
202507,14080,0.84,0,2.55
202507,14090,0.84,0,2.55
202507,14100,0.84,0,2.55
202507,14110,0.84,0,2.55
202507,14120,0.84,0,2.55
202507,14130,0.84,0,2.55
202507,14140,0.84,0,2.55
202507,14150,0.84,0,2.55
202507,14160,0.84,0,2.55
202507,14170,0.84,0,2.55
202507,14180,0.84,0,2.55
202507,14190,0.84,0,2.55
202507,14200,0.84,0,2.55
202507,14210,0.84,0,2.55
202507,14220,0.84,0,2.55
202507,14230,0.84,0,2.55
202507,14240,0.84,0,2.55
202507,14250,0.84,0,2.55
202507,14260,0.84,0,2.55
202507,14270,0.84,0,2.55
202507,14280,0.84,0,2.55
202507,14290,0.84,0,2.55
202507,14300,0.84,0,2.55
202507,14310,0.84,0,2.55
202507,14320,0.84,0,2.55
202507,14330,0.84,0,2.55
202507,14340,0.84,0,2.55
202507,14350,0.84,0,2.55
202507,14360,0.84,0,2.55
202507,14370,0.84,0,2.55
202507,14380,0.84,0,2.55
202507,14390,0.84,0,2.55
202507,14400,0.84,0,2.55
202507,14410,0.84,0,2.55
202507,14420,0.84,0,2.55
202507,14430,0.84,0,2.55
202507,14440,0.84,0,2.55
202507,14450,0.84,0,2.55
202507,14460,0.84,0,2.55
202507,14470,0.84,0,2.55
202507,14480,0.84,0,2.55
202507,14490,0.84,0,2.55
202507,14500,0.84,0,2.55
202507,14510,0.84,0,2.55
202507,14520,0.84,0,2.55
202507,14530,0.84,0,2.55
202507,14540,0.84,0,2.55
202507,14550,0.84,0,2.55
202507,14560,0.84,0,2.55
202507,14570,0.84,0,2.55
202507,14580,0.84,0,2.55
202507,14590,0.84,0,2.55
202507,14600,0.84,0,2.55
202507,14610,0.84,0,2.55
202507,14620,0.84,0,2.55
202507,14630,0.84,0,2.55
202507,14640,0.84,0,2.55
202507,14650,0.84,0,2.55
202507,14660,0.84,0,2.55
202507,14670,0.84,0,2.55
202507,14680,0.84,0,2.55
202507,14690,0.84,0,2.55
202507,14700,0.84,0,2.55
202507,14710,0.84,0,2.55
202507,14720,0.84,0,2.55
202507,14730,0.84,0,2.55
202507,14740,0.84,0,2.55
202507,14750,0.84,0,2.55
202507,14760,0.84,0,2.55
202507,14770,0.84,0,2.55
202507,14780,0.84,0,2.55
202507,14790,0.84,0,2.55
202507,14800,0.84,0,2.55
202507,14810,0.84,0,2.55
202507,14820,0.84,0,2.55
202507,14830,0.84,0,2.55
202507,14840,0.84,0,2.55
202507,14850,0.84,0,2.55
202507,14860,0.84,0,2.55
202507,14870,0.84,0,2.55
202507,14880,0.84,0,2.55
202507,14890,0.84,0,2.55
202507,14900,0.84,0,2.55
202507,14910,0.84,0,2.55
202507,14920,0.84,0,2.55
202507,14930,0.84,0,2.55
202507,14940,0.84,0,2.55
202507,14950,0.84,0,2.55
202507,14960,0.84,0,2.55
202507,14970,0.84,0,2.55
202507,14980,0.84,0,2.55
202507,14990,0.84,0,2.55
202507,15000,0.84,0,2.55
202507,15010,0.84,0,2.55
202507,15020,0.84,0,2.55
202507,15030,0.84,0,2.55
202507,15040,0.84,0,2.55
202507,15050,0.84,0,2.55
202507,15060,0.84,0,2.55
202507,15070,0.84,0,2.55
202507,15080,0.84,0,2.55
202507,15090,0.84,0,2.55
202507,15100,0.84,0,2.55
202507,15110,0.84,0,2.55
202507,15150,0.84,0,2.55
202507,15120,0.84,0,2.55
202507,15130,0.84,0,2.55
202507,15140,0.84,0,2.55
202507,15160,0.84,0,2.55
202507,15170,0.84,0,2.55
202507,15180,0.84,0,2.55
202507,15190,0.84,0,2.55
202507,15200,0.84,0,2.55
202507,15210,0.84,0,2.55
202507,15220,0.84,0,2.55
202507,15230,0.84,0,2.55
202507,15240,0.84,0,2.55
202507,15250,0.84,0,2.55
202507,15260,0.84,0,2.55
202507,15270,0.84,0,2.55
202507,15280,0.84,0,2.55
202507,15290,0.84,0,2.55
202507,15300,0.84,0,2.55
202507,15310,0.84,0,2.55
202507,15320,0.84,0,2.55
202507,15330,0.84,0,2.55
202507,15340,0.84,0,2.55
202507,15350,0.84,0,2.55
202507,15360,0.84,0,2.55
202507,15370,0.84,0,2.55
202507,15380,0.84,0,2.55
202507,15390,0.84,0,2.55
202507,15400,0.84,0,2.55
202507,15410,0.84,0,2.55
202507,15420,0.84,0,2.55
202507,15430,0.84,0,2.55
202507,15440,0.84,0,2.55
202507,15450,0.84,0,2.55
202507,15460,0.84,0,2.55
202507,15470,0.84,0,2.55
202507,15480,0.84,0,2.55
202507,15490,0.84,0,2.55
202507,15500,0.84,0,2.55
202507,15510,0.84,0,2.55
202507,15520,0.84,0,2.55
202507,15530,0.84,0,2.55
202507,15540,0.84,0,2.55
202507,15550,0.84,0,2.55
202507,15560,0.84,0,2.55
202507,15570,0.84,0,2.55
202507,15580,0.84,0,2.55
202507,15590,0.84,0,2.55
202507,15600,0.84,0,2.55
202507,15610,0.84,0,2.55
202507,15620,0.84,0,2.55
202507,15630,0.84,0,2.55
202507,15640,0.84,0,2.55
202507,15650,0.84,0,2.55
202507,15660,0.84,0,2.55
202507,15670,0.84,0,2.55
202507,15680,0.84,0,2.55
202507,15690,0.84,0,2.55
202507,15700,0.84,0,2.55
202507,15710,0.84,0,2.55
202507,15720,0.84,0,2.55
202507,15730,0.84,0,2.55
202507,15740,0.84,0,2.55
202507,15750,0.84,0,2.55
202507,15760,0.84,0,2.55
202507,15770,0.84,0,2.55
202507,15780,0.84,0,2.55
202507,15790,0.84,0,2.55
202507,15800,0.84,0,2.55
202507,15810,0.84,0,2.55
202507,15820,0.84,0,2.55
202507,15830,0.84,0,2.55
202507,15840,0.84,0,2.55
202507,15850,0.84,0,2.55
202507,15860,0.84,0,2.55
202507,15870,0.84,0,2.55
202507,15880,0.84,0,2.55
202507,15890,0.84,0,2.55
202507,15900,0.84,0,2.55
202507,15910,0.84,0,2.55
202507,15920,0.84,0,2.55
202507,15930,0.84,0,2.55
202507,15940,0.84,0,2.55
202507,15950,0.84,0,2.55
202507,15960,0.84,0,2.55
202507,15970,0.84,0,2.55
202507,15980,0.84,0,2.55
202507,15990,0.84,0,2.55
202507,16000,0.84,0,2.55
202507,16010,0.84,0,2.55
202507,16020,0.84,0,2.55
202507,16030,0.84,0,2.55
202507,16040,0.84,0,2.55
202507,16050,0.84,0,2.55
202507,16060,0.84,0,2.55
202507,16070,0.84,0,2.55
202507,16080,0.84,0,2.55
202507,16090,0.84,0,2.55
202507,16100,0.84,0,2.55
202507,16110,0.84,0,2.55
202507,16120,0.84,0,2.55
202507,16130,0.84,0,2.55
202507,16140,0.84,0,2.55
202507,16150,0.84,0,2.55
202507,16160,0.84,0,2.55
202507,16170,0.84,0,2.55
202507,16180,0.84,0,2.55
202507,16190,0.84,0,2.55
202507,16200,0.84,0,2.55
202507,16210,0.84,0,2.55
202507,16220,0.84,0,2.55
202507,16230,0.84,0,2.55
202507,16240,0.84,0,2.55
202507,16250,0.84,0,2.55
202507,16260,0.84,0,2.55
202507,16270,0.84,0,2.55
202507,16280,0.84,0,2.55
202507,16320,0.84,0,2.55
202507,16290,0.84,0,2.55
202507,16300,0.84,0,2.55
202507,16310,0.84,0,2.55
202507,16330,0.84,0,2.55
202507,16340,0.84,0,2.55
202507,16350,0.84,0,2.55
202507,16360,0.84,0,2.55
202507,16370,0.84,0,2.55
202507,16380,0.84,0,2.55
202507,16390,0.84,0,2.55
202507,16400,0.84,0,2.55
202507,16410,0.84,0,2.55
202507,16420,0.84,0,2.55
202507,16430,0.84,0,2.55
202507,16440,0.84,0,2.55
202507,16450,0.84,0,2.55
202507,16460,0.84,0,2.55
202507,16470,0.84,0,2.55
202507,16480,0.84,0,2.55
202507,16490,0.84,0,2.55
202507,16500,0.84,0,2.55
202507,16510,0.84,0,2.55
202507,16520,0.84,0,2.55
202507,16530,0.84,0,2.55
202507,16540,0.84,0,2.55
202507,16550,0.84,0,2.55
202507,16560,0.84,0,2.55
202507,16570,0.84,0,2.55
202507,16580,0.84,0,2.55
202507,16590,0.84,0,2.55
202507,16600,0.84,0,2.55
202507,16610,0.84,0,2.55
202507,16620,0.84,0,2.55
202507,16630,0.84,0,2.55
202507,16640,0.84,0,2.55
202507,16650,0.84,0,2.55
202507,16660,0.84,0,2.55
202507,16670,0.84,0,2.55
202507,16680,0.84,0,2.55
202507,16690,0.84,0,2.55
202507,16700,0.84,0,2.55
202507,16710,0.84,0,2.55
202507,16720,0.84,0,2.55
202507,16730,0.84,0,2.55
202507,16740,0.84,0,2.55
202507,16750,0.84,0,2.55
202507,16760,0.84,0,2.55
202507,16770,0.84,0,2.55
202507,16780,0.84,0,2.55
202507,16790,0.84,0,2.55
202507,16800,0.84,0,2.55
202507,16810,0.84,0,2.55
202507,16820,0.84,0,2.55
202507,16830,0.84,0,2.55
202507,16840,0.84,0,2.55
202507,16850,0.84,0,2.55
202507,16860,0.84,0,2.55
202507,16870,0.84,0,2.55
202507,16880,0.84,0,2.55
202507,16890,0.84,0,2.55
202507,16900,0.84,0,2.55
202507,16910,0.84,0,2.55
202507,16920,0.84,0,2.55
202507,16930,0.84,0,2.55
202507,16940,0.84,0,2.55
202507,16950,0.84,0,2.55
202507,16960,0.84,0,2.55
202507,16970,0.84,0,2.55
202507,16980,0.84,0,2.55
202507,16990,0.84,0,2.55
202507,17000,0.84,0,2.55
202507,17010,0.84,0,2.55
202507,17020,0.84,0,2.55
202507,17030,0.84,0,2.55
202507,17040,0.84,0,2.55
202507,17050,0.84,0,2.55
202507,17060,0.84,0,2.55
202507,17070,0.84,0,2.55
202507,17080,0.84,0,2.55
202507,17090,0.84,0,2.55
202507,17100,0.84,0,2.55
202507,17110,0.84,0,2.55
202507,17120,0.84,0,2.55
202507,17130,0.84,0,2.55
202507,17140,0.84,0,2.55
202507,17150,0.84,0,2.55
202507,17160,0.84,0,2.55
202507,17170,0.84,0,2.55
202507,17180,0.84,0,2.55
202507,17190,0.84,0,2.55
202507,17200,0.84,0,2.55
202507,17210,0.84,0,2.55
202507,17220,0.84,0,2.55
202507,17230,0.84,0,2.55
202507,17240,0.84,0,2.55
202507,17250,0.84,0,2.55
202507,17260,0.84,0,2.55
202507,17270,0.84,0,2.55
202507,17280,0.84,0,2.55
202507,17290,0.84,0,2.55
202507,17300,0.84,0,2.55
202507,17310,0.84,0,2.55
202507,17320,0.84,0,2.55
202507,17330,0.84,0,2.55
202507,17340,0.84,0,2.55
202507,17350,0.84,0,2.55
202507,17360,0.84,0,2.55
202507,17370,0.84,0,2.55
202507,17380,0.84,0,2.55
202507,17390,0.84,0,2.55
202507,17400,0.84,0,2.55
202507,17410,0.84,0,2.55
202507,17420,0.84,0,2.55
202507,17430,0.84,0,2.55
202507,17440,0.84,0,2.55
202507,17450,0.84,0,2.55
202507,17490,0.84,0,2.55
202507,17460,0.84,0,2.55
202507,17470,0.84,0,2.55
202507,17480,0.84,0,2.55
202507,17500,0.84,0,2.55
202507,17510,0.84,0,2.55
202507,17520,0.84,0,2.55
202507,17530,0.84,0,2.55
202507,17540,0.84,0,2.55
202507,17550,0.84,0,2.55
202507,17560,0.84,0,2.55
202507,17570,0.84,0,2.55
202507,17580,0.84,0,2.55
202507,17590,0.84,0,2.55
202507,17600,0.84,0,2.55
202507,17610,0.84,0,2.55
202507,17620,0.84,0,2.55
202507,17630,0.84,0,2.55
202507,17640,0.84,0,2.55
202507,17650,0.84,0,2.55
202507,17660,0.84,0,2.55
202507,17670,0.84,0,2.55
202507,17680,0.84,0,2.55
202507,17690,0.84,0,2.55
202507,17700,0.84,0,2.55
202507,17710,0.84,0,2.55
202507,17720,0.84,0,2.55
202507,17730,0.84,0,2.55
202507,17740,0.84,0,2.55
202507,17750,1.01,0,2.6
202507,17760,1.01,0,2.6
202507,17770,1.01,0,2.6
