base_year_month,port_code,full_empty_code,container_code,currency_code,ts_cost
202506,NGAPP01,F,D2,USD,648
202506,NGAPP01,F,D4,USD,720
202506,NGAPP01,F,D5,USD,720
202506,NGAPP01,F,D7,USD,720
202506,NGAPP01,F,R2,USD,648
202506,NGAPP01,F,R5,USD,720
202506,NGAPP01,M,D2,USD,561
202506,NGAPP01,M,D4,USD,576
202506,NGAPP01,M,D5,USD,576
202506,NGAPP01,M,D7,USD,576
202506,NGAPP01,M,R2,USD,561
202506,NGAPP01,M,R5,USD,576
202506,NGLKK01,F,D2,USD,71
202506,NGLKK01,F,D4,USD,99
202506,NGLKK01,F,D5,USD,99
202506,NGLKK01,F,D7,USD,99
202506,NGLKK01,F,R2,USD,71
202506,NGLKK01,F,R5,USD,99
202506,NGLKK01,M,D2,USD,71
202506,NGLKK01,M,D4,USD,99
202506,NGLKK01,M,D5,USD,99
202506,NGLKK01,M,D7,USD,99
202506,NGLKK01,M,R2,USD,71
202506,NGLKK01,M,R5,USD,99
202506,NGONN01,F,D2,USD,142
202506,NGONN01,F,D4,USD,213
202506,NGONN01,F,D5,USD,213
202506,NGONN01,F,D7,USD,213
202506,NGONN01,F,R2,USD,142
202506,NGONN01,F,R5,USD,213
202506,NGONN01,M,D2,USD,155
202506,NGONN01,M,D4,USD,204
202506,NGONN01,M,D5,USD,204
202506,NGONN01,M,D7,USD,204
202506,NGONN01,M,R2,USD,155
202506,NGONN01,M,R5,USD,204
202506,NGTIN01,F,D2,USD,155
202506,NGTIN01,F,D4,USD,213
202506,NGTIN01,F,D5,USD,213
202506,NGTIN01,F,D7,USD,213
202506,NGTIN01,F,R2,USD,155
202506,NGTIN01,F,R5,USD,213
202506,NGTIN01,M,D2,USD,155
202506,NGTIN01,M,D4,USD,213
202506,NGTIN01,M,D5,USD,213
202506,NGTIN01,M,D7,USD,213
202506,NGTIN01,M,R2,USD,155
202506,NGTIN01,M,R5,USD,213
202506,NGTIN13,F,D2,EUR,70
202506,NGTIN13,F,D4,EUR,70
202506,NGTIN13,F,D5,EUR,70
202506,NGTIN13,F,D7,EUR,70
202506,NGTIN13,F,R2,EUR,70
202506,NGTIN13,F,R5,EUR,70
202506,NGTIN13,M,D2,EUR,70
202506,NGTIN13,M,D4,EUR,70
202506,NGTIN13,M,D5,EUR,70
202506,NGTIN13,M,D7,EUR,70
202506,NGTIN13,M,R2,EUR,70
202506,NGTIN13,M,R5,EUR,70
202506,NLRTM01,F,D2,EUR,61
202506,NLRTM01,F,D4,EUR,61
202506,NLRTM01,F,D5,EUR,61
202506,NLRTM01,F,D7,EUR,61
202506,NLRTM01,F,R2,EUR,61
202506,NLRTM01,F,R5,EUR,61
202506,NLRTM01,M,D2,EUR,82
202506,NLRTM01,M,D4,EUR,82
202506,NLRTM01,M,D5,EUR,82
202506,NLRTM01,M,D7,EUR,82
202506,NLRTM01,M,R2,EUR,82
202506,NLRTM01,M,R5,EUR,82
202506,NLRTM03,F,D2,EUR,63
202506,NLRTM03,F,D4,EUR,63
202506,NLRTM03,F,D5,EUR,63
202506,NLRTM03,F,D7,EUR,63
202506,NLRTM03,F,R2,EUR,63
202506,NLRTM03,F,R5,EUR,63
202506,NLRTM03,M,D2,EUR,63
202506,NLRTM03,M,D4,EUR,63
202506,NLRTM03,M,D5,EUR,63
202506,NLRTM03,M,D7,EUR,63
202506,NLRTM03,M,R2,EUR,63
202506,NLRTM03,M,R5,EUR,63
202506,NLRTM08,F,D2,EUR,61
202506,NLRTM08,F,D4,EUR,61
202506,NLRTM08,F,D5,EUR,61
202506,NLRTM08,F,D7,EUR,61
202506,NLRTM08,F,R2,EUR,61
202506,NLRTM08,F,R5,EUR,61
202506,NLRTM08,M,D2,EUR,82
202506,NLRTM08,M,D4,EUR,82
202506,NLRTM08,M,D5,EUR,82
202506,NLRTM08,M,D7,EUR,82
202506,NLRTM08,M,R2,EUR,82
202506,NLRTM08,M,R5,EUR,82
202506,NLRTM15,F,D2,EUR,52
202506,NLRTM15,F,D4,EUR,52
202506,NLRTM15,F,D5,EUR,52
202506,NLRTM15,F,D7,EUR,52
202506,NLRTM15,F,R2,EUR,52
202506,NLRTM15,F,R5,EUR,52
202506,NLRTM15,M,D2,EUR,78
202506,NLRTM15,M,D4,EUR,78
202506,NLRTM15,M,D5,EUR,78
202506,NLRTM15,M,D7,EUR,78
202506,NLRTM15,M,R2,EUR,78
202506,NLRTM15,M,R5,EUR,78
202506,NLRTM16,F,D2,EUR,92
202506,NLRTM16,F,D4,EUR,92
202506,NLRTM16,F,D5,EUR,92
202506,NLRTM16,F,D7,EUR,92
202506,NLRTM16,F,R2,EUR,92
202506,NLRTM16,F,R5,EUR,92
202506,NLRTM16,M,D2,EUR,92
202506,NLRTM16,M,D4,EUR,92
202506,NLRTM16,M,D5,EUR,92
202506,NLRTM16,M,D7,EUR,92
202506,NLRTM16,M,R2,EUR,92
202506,NLRTM16,M,R5,EUR,92
202506,NLRTM22,F,D2,EUR,83
202506,NLRTM22,F,D4,EUR,83
202506,NLRTM22,F,D5,EUR,83
202506,NLRTM22,F,D7,EUR,83
202506,NLRTM22,F,R2,EUR,83
202506,NLRTM22,F,R5,EUR,83
202506,NLRTM22,M,D2,EUR,124
202506,NLRTM22,M,D4,EUR,124
202506,NLRTM22,M,D5,EUR,124
202506,NLRTM22,M,D7,EUR,124
202506,NLRTM22,M,R2,EUR,124
202506,NLRTM22,M,R5,EUR,124
202506,NZAKL01,F,D2,NZD,136
202506,NZAKL01,F,D4,NZD,177
202506,NZAKL01,F,D5,NZD,177
202506,NZAKL01,F,D7,NZD,177
202506,NZAKL01,F,R2,NZD,141
202506,NZAKL01,F,R5,NZD,184
202506,NZAKL01,M,D2,NZD,136
202506,NZAKL01,M,D4,NZD,177
202506,NZAKL01,M,D5,NZD,177
202506,NZAKL01,M,D7,NZD,177
202506,NZAKL01,M,R2,NZD,141
202506,NZAKL01,M,R5,NZD,184
202506,NZLYT01,F,D2,NZD,192
202506,NZLYT01,F,D4,NZD,257
202506,NZLYT01,F,D5,NZD,257
202506,NZLYT01,F,R2,NZD,192
202506,NZLYT01,F,R5,NZD,257
202506,NZLYT01,M,D2,NZD,158
202506,NZLYT01,M,D4,NZD,187
202506,NZLYT01,M,D5,NZD,187
202506,NZLYT01,M,R2,NZD,158
202506,NZLYT01,M,R5,NZD,187
202506,NZNPE01,F,D2,NZD,233
202506,NZNPE01,F,D4,NZD,277
202506,NZNPE01,F,D5,NZD,277
202506,NZNPE01,F,R2,NZD,233
202506,NZNPE01,F,R5,NZD,277
202506,NZNPE01,M,D2,NZD,163
202506,NZNPE01,M,D4,NZD,192
202506,NZNPE01,M,D5,NZD,192
202506,NZNPE01,M,R2,NZD,163
202506,NZNPE01,M,R5,NZD,192
202506,NZTRG01,F,D2,NZD,160
202506,NZTRG01,F,D4,NZD,178
202506,NZTRG01,F,D5,NZD,178
202506,NZTRG01,F,R2,NZD,160
202506,NZTRG01,F,R5,NZD,178
202506,NZTRG01,M,D2,NZD,160
202506,NZTRG01,M,D4,NZD,178
202506,NZTRG01,M,D5,NZD,178
202506,NZTRG01,M,R2,NZD,160
202506,NZTRG01,M,R5,NZD,178
202506,OMSOH01,F,D2,OMR,13
202506,OMSOH01,F,D4,OMR,13
202506,OMSOH01,F,D5,OMR,13
202506,OMSOH01,F,D7,OMR,15
202506,OMSOH01,F,R2,OMR,13
202506,OMSOH01,F,R5,OMR,13
202506,OMSOH01,M,D2,OMR,13
202506,OMSOH01,M,D4,OMR,13
202506,OMSOH01,M,D5,OMR,13
202506,OMSOH01,M,D7,OMR,15
202506,OMSOH01,M,R2,OMR,13
202506,OMSOH01,M,R5,OMR,13
202506,PABLB01,F,D2,USD,136
202506,PABLB01,F,D4,USD,136
202506,PABLB01,F,D5,USD,136
202506,PABLB01,F,D7,USD,136
202506,PABLB01,F,R2,USD,136
202506,PABLB01,F,R5,USD,136
202506,PABLB01,M,D2,USD,136
202506,PABLB01,M,D4,USD,136
202506,PABLB01,M,D5,USD,136
202506,PABLB01,M,D7,USD,136
202506,PABLB01,M,R2,USD,136
202506,PABLB01,M,R5,USD,136
202506,PACSO01,F,D2,USD,115
202506,PACSO01,F,D4,USD,115
202506,PACSO01,F,D5,USD,115
202506,PACSO01,F,D7,USD,115
202506,PACSO01,F,R2,USD,115
202506,PACSO01,F,R5,USD,115
202506,PACSO01,M,D2,USD,115
202506,PACSO01,M,D4,USD,115
202506,PACSO01,M,D5,USD,115
202506,PACSO01,M,D7,USD,115
202506,PACSO01,M,R2,USD,115
202506,PACSO01,M,R5,USD,115
202506,PACTB01,F,D2,USD,136
202506,PACTB01,F,D4,USD,136
202506,PACTB01,F,D5,USD,136
202506,PACTB01,F,D7,USD,136
202506,PACTB01,F,R2,USD,136
202506,PACTB01,F,R5,USD,136
202506,PACTB01,M,D2,USD,136
202506,PACTB01,M,D4,USD,136
202506,PACTB01,M,D5,USD,136
202506,PACTB01,M,D7,USD,136
202506,PACTB01,M,R2,USD,136
202506,PACTB01,M,R5,USD,136
202506,PAMIT01,F,D2,USD,91
202506,PAMIT01,F,D4,USD,91
202506,PAMIT01,F,D5,USD,91
202506,PAMIT01,F,D7,USD,91
202506,PAMIT01,F,R2,USD,91
202506,PAMIT01,F,R5,USD,91
202506,PAMIT01,M,D2,USD,91
202506,PAMIT01,M,D4,USD,91
202506,PAMIT01,M,D5,USD,91
202506,PAMIT01,M,D7,USD,91
202506,PAMIT01,M,R2,USD,91
202506,PAMIT01,M,R5,USD,91
202506,PAONX01,F,D2,USD,150
202506,PAONX01,F,D4,USD,150
202506,PAONX01,F,D5,USD,150
202506,PAONX01,F,D7,USD,150
202506,PAONX01,F,R2,USD,150
202506,PAONX01,F,R5,USD,150
202506,PAONX01,M,D2,USD,150
202506,PAONX01,M,D4,USD,150
202506,PAONX01,M,D5,USD,150
202506,PAONX01,M,D7,USD,150
202506,PAONX01,M,R2,USD,150
202506,PAONX01,M,R5,USD,150
202506,PAROD01,F,D2,USD,120
202506,PAROD01,F,D4,USD,120
202506,PAROD01,F,D5,USD,120
202506,PAROD01,F,D7,USD,120
202506,PAROD01,F,R2,USD,120
202506,PAROD01,F,R5,USD,120
202506,PAROD01,M,D2,USD,120
202506,PAROD01,M,D4,USD,120
202506,PAROD01,M,D5,USD,120
202506,PAROD01,M,D7,USD,120
202506,PAROD01,M,R2,USD,120
202506,PAROD01,M,R5,USD,120
202506,PECLL02,F,D2,USD,79
202506,PECLL02,F,D4,USD,79
202506,PECLL02,F,D5,USD,79
202506,PECLL02,F,D7,USD,79
202506,PECLL02,F,R2,USD,79
202506,PECLL02,F,R5,USD,79
202506,PECLL02,M,D2,USD,79
202506,PECLL02,M,D4,USD,79
202506,PECLL02,M,D5,USD,79
202506,PECLL02,M,D7,USD,79
202506,PECLL02,M,R2,USD,79
202506,PECLL02,M,R5,USD,79
202506,PECLL03,F,D2,USD,123
202506,PECLL03,F,D4,USD,184
202506,PECLL03,F,D5,USD,184
202506,PECLL03,F,R2,USD,123
202506,PECLL03,F,R5,USD,184
202506,PECLL03,M,D2,USD,123
202506,PECLL03,M,D4,USD,184
202506,PECLL03,M,D5,USD,184
202506,PECLL03,M,R2,USD,123
202506,PECLL03,M,R5,USD,184
202506,PEPAI01,F,D2,USD,166
202506,PEPAI01,F,D4,USD,226
202506,PEPAI01,F,D5,USD,226
202506,PEPAI01,F,D7,USD,226
202506,PEPAI01,F,R2,USD,166
202506,PEPAI01,F,R5,USD,226
202506,PEPAI01,M,D2,USD,166
202506,PEPAI01,M,D4,USD,226
202506,PEPAI01,M,D5,USD,226
202506,PEPAI01,M,D7,USD,226
202506,PEPAI01,M,R2,USD,166
202506,PEPAI01,M,R5,USD,226
202506,PEPIO02,F,D2,USD,120
202506,PEPIO02,F,D4,USD,136
202506,PEPIO02,F,D5,USD,136
202506,PEPIO02,F,R2,USD,120
202506,PEPIO02,F,R5,USD,136
202506,PEPIO02,M,D2,USD,113
202506,PEPIO02,M,D4,USD,136
202506,PEPIO02,M,D5,USD,136
202506,PEPIO02,M,R2,USD,120
202506,PEPIO02,M,R5,USD,136
202506,PHMNL02,F,D2,USD,153
202506,PHMNL02,F,D4,USD,192
202506,PHMNL02,F,D5,USD,192
202506,PHMNL02,F,D7,USD,192
202506,PHMNL02,F,R2,USD,153
202506,PHMNL02,F,R5,USD,192
202506,PKBQM01,F,D2,USD,81
202506,PKBQM01,F,D4,USD,81
202506,PKBQM01,F,D5,USD,81
202506,PKBQM01,F,R2,USD,81
202506,PKBQM01,F,R5,USD,81
202506,PKKHI02,F,D2,USD,40
202506,PKKHI02,F,D4,USD,40
202506,PKKHI02,F,D5,USD,40
202506,PKKHI02,F,D7,USD,40
202506,PKKHI02,F,R2,USD,40
202506,PKKHI02,F,R5,USD,40
202506,PKKHI06,F,D2,USD,35
202506,PKKHI06,F,D4,USD,35
202506,PKKHI06,F,D5,USD,35
202506,PKKHI06,F,D7,USD,35
202506,PKKHI06,F,R2,USD,35
202506,PKKHI06,F,R5,USD,35
202506,PKKHI06,M,D2,USD,35
202506,PKKHI06,M,D4,USD,35
202506,PKKHI06,M,D5,USD,35
202506,PKKHI06,M,D7,USD,35
202506,PKKHI06,M,R2,USD,35
202506,PKKHI06,M,R5,USD,35
202506,PLGDN21,F,D2,EUR,130
202506,PLGDN21,F,D4,EUR,130
202506,PLGDN21,F,D5,EUR,130
202506,PLGDN21,F,D7,EUR,130
202506,PLGDN21,F,R2,EUR,130
202506,PLGDN21,F,R5,EUR,130
202506,PLGDN21,M,D2,EUR,130
202506,PLGDN21,M,D4,EUR,130
202506,PLGDN21,M,D5,EUR,130
202506,PLGDN21,M,D7,EUR,130
202506,PLGDN21,M,R2,EUR,130
202506,PLGDN21,M,R5,EUR,130
202506,PLGDY21,F,D2,EUR,60
202506,PLGDY21,F,D4,EUR,60
202506,PLGDY21,F,D5,EUR,60
202506,PLGDY21,F,D7,EUR,60
202506,PLGDY21,F,R2,EUR,60
202506,PLGDY21,F,R5,EUR,60
202506,PLGDY21,M,D2,EUR,119
202506,PLGDY21,M,D4,EUR,119
202506,PLGDY21,M,D5,EUR,119
202506,PLGDY21,M,D7,EUR,119
202506,PLGDY21,M,R2,EUR,119
202506,PLGDY21,M,R5,EUR,119
202506,PRSJU03,F,D2,USD,120
202506,PRSJU03,F,D4,USD,120
202506,PRSJU03,F,D5,USD,120
202506,PRSJU03,F,D7,USD,120
202506,PRSJU03,F,R2,USD,120
202506,PRSJU03,F,R5,USD,120
202506,PRSJU03,M,D2,USD,115
202506,PRSJU03,M,D4,USD,115
202506,PRSJU03,M,D5,USD,115
202506,PRSJU03,M,D7,USD,115
202506,PRSJU03,M,R2,USD,115
202506,PRSJU03,M,R5,USD,115
202506,PTLEI01,F,D2,EUR,88
202506,PTLEI01,F,D4,EUR,88
202506,PTLEI01,F,D5,EUR,88
202506,PTLEI01,F,D7,EUR,88
202506,PTLEI01,F,R2,EUR,88
202506,PTLEI01,F,R5,EUR,88
202506,PTLEI01,M,D2,EUR,88
202506,PTLEI01,M,D4,EUR,88
202506,PTLEI01,M,D5,EUR,88
202506,PTLEI01,M,D7,EUR,88
202506,PTLEI01,M,R2,EUR,88
202506,PTLEI01,M,R5,EUR,88
202506,PTLIS01,F,D2,EUR,90
202506,PTLIS01,F,D4,EUR,90
202506,PTLIS01,F,D5,EUR,90
202506,PTLIS01,F,D7,EUR,90
202506,PTLIS01,F,R2,EUR,90
202506,PTLIS01,F,R5,EUR,90
202506,PTLIS01,M,D2,EUR,90
202506,PTLIS01,M,D4,EUR,90
202506,PTLIS01,M,D5,EUR,90
202506,PTLIS01,M,D7,EUR,90
202506,PTLIS01,M,R2,EUR,90
202506,PTLIS01,M,R5,EUR,90
202506,PTLIS02,F,D2,EUR,72
202506,PTLIS02,F,D4,EUR,72
202506,PTLIS02,F,D5,EUR,72
202506,PTLIS02,F,D7,EUR,72
202506,PTLIS02,F,R2,EUR,72
202506,PTLIS02,F,R5,EUR,72
202506,PTLIS02,M,D2,EUR,72
202506,PTLIS02,M,D4,EUR,72
202506,PTLIS02,M,D5,EUR,72
202506,PTLIS02,M,D7,EUR,72
202506,PTLIS02,M,R2,EUR,72
202506,PTLIS02,M,R5,EUR,72
202506,QAHMD01,F,D2,QAR,490
202506,QAHMD01,F,D4,QAR,1000
202506,QAHMD01,F,D5,QAR,1000
202506,ROCND01,F,D2,EUR,90
202506,ROCND01,F,D4,EUR,98
202506,ROCND01,F,D5,EUR,98
202506,ROCND01,F,D7,EUR,98
202506,ROCND01,F,R2,EUR,90
202506,ROCND01,F,R5,EUR,98
202506,ROCND01,M,D2,EUR,88
202506,ROCND01,M,D4,EUR,96
202506,ROCND01,M,D5,EUR,96
202506,ROCND01,M,D7,EUR,96
202506,ROCND01,M,R2,EUR,88
202506,ROCND01,M,R5,EUR,96
202506,ROCND02,F,D2,EUR,79
202506,ROCND02,F,D4,EUR,79
202506,ROCND02,F,D5,EUR,79
202506,ROCND02,F,D7,EUR,79
202506,ROCND02,F,R2,EUR,79
202506,ROCND02,F,R5,EUR,79
202506,ROCND02,M,D2,EUR,82
202506,ROCND02,M,D4,EUR,82
202506,ROCND02,M,D5,EUR,82
202506,ROCND02,M,D7,EUR,82
202506,ROCND02,M,R2,EUR,82
202506,ROCND02,M,R5,EUR,82
202506,SADMM01,F,D2,SAR,84
202506,SADMM01,F,D4,SAR,126
202506,SADMM01,F,D5,SAR,126
202506,SADMM01,F,D7,SAR,168
202506,SADMM01,F,R2,SAR,84
202506,SADMM01,F,R5,SAR,126
202506,SADMM01,M,D2,SAR,84
202506,SADMM01,M,D4,SAR,126
202506,SADMM01,M,D5,SAR,126
202506,SADMM01,M,D7,SAR,168
202506,SADMM01,M,R2,SAR,84
202506,SADMM01,M,R5,SAR,126
202506,SADMM03,F,D2,SAR,140
202506,SADMM03,F,D4,SAR,210
202506,SADMM03,F,D5,SAR,210
202506,SADMM03,F,D7,SAR,280
202506,SADMM03,F,R2,SAR,140
202506,SADMM03,F,R5,SAR,210
202506,SADMM03,M,D2,SAR,84
202506,SADMM03,M,D4,SAR,126
202506,SADMM03,M,D5,SAR,126
202506,SADMM03,M,D7,SAR,168
202506,SADMM03,M,R2,SAR,84
202506,SADMM03,M,R5,SAR,126
202506,SAJEC01,F,D2,SAR,140
202506,SAJEC01,F,D4,SAR,210
202506,SAJEC01,F,D5,SAR,210
202506,SAJEC01,F,D7,SAR,280
202506,SAJEC01,F,R2,SAR,140
202506,SAJEC01,F,R5,SAR,210
202506,SAJEC01,M,D2,SAR,140
202506,SAJEC01,M,D4,SAR,210
202506,SAJEC01,M,D5,SAR,210
202506,SAJEC01,M,D7,SAR,280
202506,SAJEC01,M,R2,SAR,140
202506,SAJEC01,M,R5,SAR,210
202506,SAJED01,F,D2,SAR,140
202506,SAJED01,F,D4,SAR,210
202506,SAJED01,F,D5,SAR,210
202506,SAJED01,F,D7,SAR,280
202506,SAJED01,F,R2,SAR,140
202506,SAJED01,F,R5,SAR,210
202506,SAJED01,M,D2,SAR,140
202506,SAJED01,M,D4,SAR,210
202506,SAJED01,M,D5,SAR,210
202506,SAJED01,M,D7,SAR,280
202506,SAJED01,M,R2,SAR,140
202506,SAJED01,M,R5,SAR,210
202506,SAJED04,F,D2,SAR,140
202506,SAJED04,F,D4,SAR,210
202506,SAJED04,F,D5,SAR,210
202506,SAJED04,F,D7,SAR,280
202506,SAJED04,F,R2,SAR,140
202506,SAJED04,F,R5,SAR,210
202506,SAJED04,M,D2,SAR,140
202506,SAJED04,M,D4,SAR,210
202506,SAJED04,M,D5,SAR,210
202506,SAJED04,M,D7,SAR,280
202506,SAJED04,M,R2,SAR,140
202506,SAJED04,M,R5,SAR,210
202506,SAJUB01,F,D2,SAR,140
202506,SAJUB01,F,D4,SAR,210
202506,SAJUB01,F,D5,SAR,210
202506,SAJUB01,F,D7,SAR,280
202506,SAJUB01,F,R2,SAR,140
202506,SAJUB01,F,R5,SAR,210
202506,SAJUB01,M,D2,SAR,84
202506,SAJUB01,M,D4,SAR,126
202506,SAJUB01,M,D5,SAR,126
202506,SAJUB01,M,D7,SAR,168
202506,SAJUB01,M,R2,SAR,84
202506,SAJUB01,M,R5,SAR,126
202506,SANEO01,F,D2,SAR,140
202506,SANEO01,F,D4,SAR,210
202506,SANEO01,F,D5,SAR,210
202506,SANEO01,F,D7,SAR,280
202506,SANEO01,F,R2,SAR,140
202506,SANEO01,F,R5,SAR,210
202506,SANEO01,M,D2,SAR,140
202506,SANEO01,M,D4,SAR,210
202506,SANEO01,M,D5,SAR,210
202506,SANEO01,M,D7,SAR,280
202506,SANEO01,M,R2,SAR,140
202506,SANEO01,M,R5,SAR,210
202506,SGSIN04,F,D2,SGD,84
202506,SGSIN04,F,D4,SGD,84
202506,SGSIN04,F,D5,SGD,84
202506,SGSIN04,F,D7,SGD,84
202506,SGSIN04,F,R2,SGD,84
202506,SGSIN04,F,R5,SGD,84
202506,SGSIN04,M,D2,SGD,68
202506,SGSIN04,M,D4,SGD,68
202506,SGSIN04,M,D5,SGD,68
202506,SGSIN04,M,D7,SGD,68
202506,SGSIN04,M,R2,SGD,68
202506,SGSIN04,M,R5,SGD,68
202506,SGSIN05,F,D2,SGD,84
202506,SGSIN05,F,D4,SGD,84
202506,SGSIN05,F,D5,SGD,84
202506,SGSIN05,F,D7,SGD,84
202506,SGSIN05,F,R2,SGD,84
202506,SGSIN05,F,R5,SGD,84
202506,SGSIN05,M,D2,SGD,68
202506,SGSIN05,M,D4,SGD,68
202506,SGSIN05,M,D5,SGD,68
202506,SGSIN05,M,D7,SGD,68
202506,SGSIN05,M,R2,SGD,68
202506,SGSIN05,M,R5,SGD,68
202506,SIKOP01,F,D2,EUR,74
202506,SIKOP01,F,D4,EUR,74
202506,SIKOP01,F,D5,EUR,74
202506,SIKOP01,F,D7,EUR,74
202506,SIKOP01,F,R2,EUR,74
202506,SIKOP01,F,R5,EUR,74
202506,SIKOP01,M,D2,EUR,74
202506,SIKOP01,M,D4,EUR,74
202506,SIKOP01,M,D5,EUR,74
202506,SIKOP01,M,D7,EUR,74
202506,SIKOP01,M,R2,EUR,74
202506,SIKOP01,M,R5,EUR,74
202506,SNDKR01,F,D2,EUR,197
202506,SNDKR01,F,D4,EUR,296
202506,SNDKR01,F,D5,EUR,296
202506,SNDKR01,F,D7,EUR,344
202506,SNDKR01,F,R2,EUR,221
202506,SNDKR01,F,R5,EUR,338
202506,SNDKR01,M,D2,EUR,119
202506,SNDKR01,M,D4,EUR,176
202506,SNDKR01,M,D5,EUR,176
202506,SNDKR01,M,D7,EUR,221
202506,SNDKR01,M,R2,EUR,118
202506,SNDKR01,M,R5,EUR,184
202506,TGLFW02,F,D2,EUR,65
202506,TGLFW02,F,D4,EUR,105
202506,TGLFW02,F,D5,EUR,105
202506,TGLFW02,F,D7,EUR,105
202506,TGLFW02,F,R2,EUR,65
202506,TGLFW02,F,R5,EUR,105
202506,THBKK03,F,D2,THB,1000
202506,THBKK03,F,D4,THB,1700
202506,THBKK03,F,D5,THB,1700
202506,THBKK03,F,D7,THB,2000
202506,THBKK03,F,R2,THB,1000
202506,THBKK03,F,R5,THB,1700
202506,THLCH01,F,D2,THB,475
202506,THLCH01,F,D4,THB,713
202506,THLCH01,F,D5,THB,713
202506,THLCH01,F,D7,THB,760
202506,THLCH01,F,R2,THB,475
202506,THLCH01,F,R5,THB,713
202506,THLCH03,F,D2,THB,425
202506,THLCH03,F,D4,THB,638
202506,THLCH03,F,D5,THB,638
202506,THLCH03,F,D7,THB,680
202506,THLCH03,F,R2,THB,425
202506,THLCH03,F,R5,THB,638
202506,THLCH04,F,D2,THB,240
202506,THLCH04,F,D4,THB,360
202506,THLCH04,F,D5,THB,360
202506,THLCH04,F,D7,THB,380
202506,THLCH04,F,R2,THB,240
202506,THLCH04,F,R5,THB,360
202506,THLCH04,M,D2,THB,400
202506,THLCH04,M,D4,THB,680
202506,THLCH04,M,D5,THB,680
202506,THLCH04,M,D7,THB,800
202506,THLCH04,M,R2,THB,400
202506,THLCH04,M,R5,THB,680
202506,THLCH05,F,D2,THB,760
202506,THLCH05,F,D4,THB,1292
202506,THLCH05,F,D5,THB,1292
202506,THLCH05,F,D7,THB,1520
202506,THLCH05,F,R2,THB,760
202506,THLCH05,F,R5,THB,1292
202506,THLCH06,F,D2,THB,760
202506,THLCH06,F,D4,THB,1292
202506,THLCH06,F,D5,THB,1292
202506,THLCH06,F,D7,THB,1520
202506,THLCH06,F,R2,THB,760
202506,THLCH06,F,R5,THB,1292
202506,THLCH07,F,D2,THB,348
202506,THLCH07,F,D4,THB,521
202506,THLCH07,F,D5,THB,521
202506,THLCH07,F,D7,THB,556
202506,THLCH07,F,R2,THB,348
202506,THLCH07,F,R5,THB,521
202506,THLCH07,M,D2,THB,556
202506,THLCH07,M,D4,THB,945
202506,THLCH07,M,D5,THB,945
202506,THLCH07,M,D7,THB,1112
202506,THLCH07,M,R2,THB,556
202506,THLCH07,M,R5,THB,945
202506,THLCH09,F,D2,THB,348
202506,THLCH09,F,D4,THB,521
202506,THLCH09,F,D5,THB,521
202506,THLCH09,F,D7,THB,535
202506,THLCH09,F,R2,THB,348
202506,THLCH09,F,R5,THB,521
202506,THLCH09,M,D2,THB,556
202506,THLCH09,M,D4,THB,945
202506,THLCH09,M,D5,THB,945
202506,THLCH09,M,D7,THB,1112
202506,THLCH09,M,R2,THB,556
202506,THLCH09,M,R5,THB,945
202506,THLCH10,F,D2,THB,475
202506,THLCH10,F,D4,THB,713
202506,THLCH10,F,D5,THB,713
202506,THLCH10,F,D7,THB,760
202506,THLCH10,F,R2,THB,475
202506,THLCH10,F,R5,THB,713
202506,THLCH11,F,D2,THB,348
202506,THLCH11,F,D4,THB,521
202506,THLCH11,F,D5,THB,521
202506,THLCH11,F,D7,THB,556
202506,THLCH11,F,R2,THB,348
202506,THLCH11,F,R5,THB,521
202506,THLCH11,M,D2,THB,556
202506,THLCH11,M,D4,THB,945
202506,THLCH11,M,D5,THB,945
202506,THLCH11,M,D7,THB,1112
202506,THLCH11,M,R2,THB,556
202506,THLCH11,M,R5,THB,945
202506,THLCH12,F,D2,THB,285
202506,THLCH12,F,D4,THB,428
202506,THLCH12,F,D5,THB,428
202506,THLCH12,F,D7,THB,456
202506,THLCH12,F,R2,THB,285
202506,THLCH12,F,R5,THB,428
202506,THLCH12,M,D2,THB,456
202506,THLCH12,M,D4,THB,775
202506,THLCH12,M,D5,THB,775
202506,THLCH12,M,D7,THB,912
202506,THLCH12,M,R2,THB,456
202506,THLCH12,M,R5,THB,775
202506,THLCH13,F,D2,THB,348
202506,THLCH13,F,D4,THB,521
202506,THLCH13,F,D5,THB,521
202506,THLCH13,F,D7,THB,556
202506,THLCH13,F,R2,THB,348
202506,THLCH13,F,R5,THB,521
202506,THLCH13,M,D2,THB,556
202506,THLCH13,M,D4,THB,945
202506,THLCH13,M,D5,THB,945
202506,THLCH13,M,D7,THB,1112
202506,THLCH13,M,R2,THB,556
202506,THLCH13,M,R5,THB,945
202506,THLCH14,F,D2,THB,1545
202506,THLCH14,F,D4,THB,1545
202506,THLCH14,F,D5,THB,1545
202506,THLCH14,F,D7,THB,1545
202506,THLCH14,F,R2,THB,1545
202506,THLCH14,F,R5,THB,1545
202506,THLCH19,F,D2,THB,250
202506,THLCH19,F,D4,THB,375
202506,THLCH19,F,D5,THB,375
202506,THLCH19,F,D7,THB,400
202506,THLCH19,F,R2,THB,250
202506,THLCH19,F,R5,THB,375
202506,THLCH19,M,D2,THB,400
202506,THLCH19,M,D4,THB,680
202506,THLCH19,M,D5,THB,680
202506,THLCH19,M,D7,THB,800
202506,THLCH19,M,R2,THB,400
202506,THLCH19,M,R5,THB,680
